Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2012.92,6.8998,3.0266,6.9689,.0053,.0719,.0002,.0274
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.00,4.0783,.8579,4.0322,.0000,-.0450,.0001,.0135
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.08,1.9078,.7459,2.0034,.0000,.0974,.0000,.0083
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.17,3.6909,.8205,3.5320,.0000,-.1620,.0000,.0057
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.25,7.3007,1.4939,7.3509,.0155,.0629,.0004,.0442
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.33,6.6183,2.5520,6.9301,.0000,.3133,.0000,.0042
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.42,4.8614,1.4596,5.5899,.0000,.7257,.0000,.0198
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.50,.7619,1.2980,7.3255,.4253,1.4754,5.4987,10.1650
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.58,-5.1861,2.3753,8.3691,1.5855,1.1747,13.9423,16.9978
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.67,5.6545,1.4774,10.6950,.5291,.8574,4.7020,4.5823
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.75,10.7163,5.2441,11.0588,.1749,.2640,.2452,.2055
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.83,10.5945,5.4491,10.5219,.0091,-.0672,.0003,.0127
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2013.92,6.3399,.9540,6.1998,.0000,-.1404,.0003,.0018
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.00,.8896,.6641,.9976,.0000,.1100,.0004,.0020
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.08,1.3433,.7237,1.6334,.0000,.2913,.0000,.0005
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.17,1.6077,.9144,1.6913,.0000,.0823,.0000,.0003
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.25,1.8417,1.0211,1.8654,.0000,.0231,.0000,.0002
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.33,5.7870,3.1375,5.9351,.0000,.1455,.0000,.0001
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.42,3.4242,1.7282,4.1771,.0000,.7530,.0001,.0749
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.50,3.8095,2.1337,12.6261,.4544,2.2802,6.9634,11.9076
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.58,-10.3481,4.2168,9.3079,1.6413,1.4097,19.8296,24.6661
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.67,12.7662,5.5223,20.5886,3.0097,.8045,9.9980,8.4077
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.75,5.8255,1.2532,5.9155,.0296,.0451,.0704,.0812
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.83,2.7453,1.4598,2.8754,.0128,.1325,.0087,.0329
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2014.92,4.7326,1.9599,4.6789,.0000,-.0502,.0002,.0063
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.00,3.6075,.9753,3.5634,.0000,-.0464,.0000,.0025
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.08,1.3996,.7114,1.5092,.0000,.1097,.0000,.0006
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.17,3.6933,.9970,3.6348,.0000,-.0608,.0000,.0004
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.25,1.2562,.8136,1.4233,.0000,.1676,.0000,.0002
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.33,2.3216,1.1500,2.5700,.0000,.2489,.0000,.0001
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.42,5.4760,2.8852,6.4241,.0053,.9338,.0209,.1538
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.50,-1.5042,1.5277,6.1555,.7787,1.2647,7.1558,11.9780
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.58,-26.7380,16.9636,1.7467,.3051,1.3345,27.4416,38.4027
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.67,2.4668,1.3819,6.8802,.2996,.6163,4.0889,4.1759
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.75,9.2818,3.5717,9.3164,.1228,-.0095,.1601,.1149
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.83,8.9551,2.5699,8.9660,.0000,.0113,.0003,.0104
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2015.92,9.7289,5.7728,9.6570,.0000,-.0764,.0000,.0083
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.00,3.9673,.8968,4.0491,.0000,.0803,.0000,.0079
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.08,1.3750,.7279,1.6474,.0000,.2758,.0000,.0028
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.17,2.5724,1.3723,2.7090,.0000,.1343,.0000,.0016
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.25,5.1769,.9302,5.1300,.0001,-.0496,.0000,.0009
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.33,17.4039,4.4586,17.8967,.1282,.5833,.0318,.2171
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.42,6.7963,2.6084,7.9012,.0179,1.0217,.1011,.4367
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.50,1.4246,1.2520,6.7707,.3353,1.2578,4.4085,9.3456
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.58,-15.2143,1.2039,5.7130,1.9332,.9699,21.8661,28.6155
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.67,2.3785,1.7880,11.8292,1.7824,.7311,10.4743,10.0619
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.75,9.4448,2.7463,9.5430,.0235,.0841,.0303,.0289
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.83,6.0868,3.0357,5.8961,.0008,-.1920,.0008,.0125
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2016.92,6.2290,2.8305,6.3247,.0006,.0967,.0000,.0032
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.00,2.0088,.7498,1.8804,.0000,-.1309,.0000,.0015
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.08,4.5885,2.3509,4.4566,.0000,-.1353,.0000,.0015
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.17,3.4023,1.4638,3.5232,.0000,.1230,.0000,.0003
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.25,5.9353,1.7583,5.9468,.0000,.0062,.0000,.0014
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.33,2.6987,1.4098,3.0707,.0000,.3735,.0000,.0018
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.42,12.8324,6.6223,13.9698,.0494,1.1623,.0216,.4168
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.50,3.8872,1.5476,8.5003,.3511,1.3882,3.5578,7.1908
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.58,-8.7026,2.3532,5.8566,.9321,1.6303,13.8345,18.5625
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.67,11.8800,3.0193,19.5140,1.9273,.7398,8.7773,8.1411
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.75,8.8398,3.1305,8.9638,.2309,.1702,.1771,.1498
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.83,9.8577,2.9264,9.8345,.0059,-.0238,.0019,.0079
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2017.92,3.7831,.8324,3.8221,.0143,.0526,.0004,.0355
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.00,6.0192,2.3823,6.0873,.0000,.0680,.0002,.0036
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.08,.8067,.6744,.8546,.0000,.0453,.0000,.0008
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.17,1.3408,.7056,1.7010,.0000,.3609,.0000,.0002
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.25,7.2117,2.1986,7.1382,.0013,-.0738,.0000,.0002
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.33,3.6569,1.2818,3.7575,.0001,.0981,.0001,.0010
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.42,2.0790,.7405,3.1262,.0080,1.0288,.0314,.3888
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.50,4.8864,1.6077,10.5933,.3742,1.5873,4.4756,7.9489
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.58,8.5440,3.9675,16.0405,.7424,1.3277,6.8845,8.4480
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.67,3.3503,1.8060,11.5770,3.4521,.5442,11.1080,10.8642
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.75,4.7207,2.2663,4.7791,.0402,-.0941,.1894,.1869
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.83,4.3325,1.2692,4.3291,.0023,.0003,.0005,.0021
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2018.92,6.2934,2.0803,6.2522,.0000,-.0435,.0001,.0010
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.00,4.8185,1.9201,4.6957,.0000,-.1239,.0001,.0006
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.08,3.2900,1.5793,3.1620,.0000,-.1264,.0000,.0000
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.17,1.9854,.9601,1.9363,.0000,-.0471,.0000,.0000
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.25,2.9416,.8068,2.8135,.0000,-.1313,.0000,.0000
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.33,5.6246,2.6322,6.3787,.0001,.7178,.0358,.4801
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.42,1.2017,1.0625,4.5816,.0276,.9542,2.4491,4.4219
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.50,2.2180,1.6765,12.9850,.7885,1.7364,9.8013,14.0421
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.58,-21.3800,1.1274,5.9822,1.5979,1.5330,27.4129,35.1853
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.67,-11.1418,6.9657,1.5415,.1701,.9724,11.8737,15.4268
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.75,2.2360,1.2808,3.3488,.0710,.5624,.6162,.5857
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.83,12.4729,4.9877,12.8031,.0067,.3115,.0222,.0327
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2019.92,16.7017,1.1654,16.7739,.0001,.0665,.0001,.0116
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.00,3.9491,.8637,3.8807,.0000,-.0675,.0000,.0078
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.08,2.4501,.7700,2.5331,.0000,.0815,.0000,.0043
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.17,1.0011,.6568,.9902,.0000,-.0109,.0000,.0028
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.25,3.4960,.8935,3.5221,.0000,.0277,.0000,.0023
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.33,7.8263,3.2095,8.4380,.0018,.6071,.0046,.1212
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.42,3.9221,1.1005,4.8352,.0014,.8255,.0847,.7870
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.50,-1.0121,1.2559,4.8551,.2066,1.4895,4.5759,10.5310
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.58,-12.8059,5.0098,4.0262,.5194,1.2399,16.0894,21.3921
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.67,3.7742,1.7129,9.6331,1.8398,.5293,7.1452,8.1422
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.75,3.6897,2.1236,3.6982,.0087,-.0190,.0295,.0334
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.83,6.2807,2.2072,6.2017,.0944,-.0857,.1000,.1158
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2020.92,7.6754,4.0787,7.7171,.0000,.0411,.0007,.0041
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.00,9.6775,3.9024,9.6622,.0051,-.0110,.0001,.0046
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.08,5.7998,1.8630,5.7596,.0000,-.0406,.0001,.0014
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.17,2.2480,.7869,2.2194,.0000,-.0314,.0000,.0011
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.25,5.7123,.9962,5.7091,.0000,-.0011,.0000,.0007
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.33,9.6110,4.2585,10.0538,.0165,.4338,.0210,.3127
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.42,4.3145,1.5455,6.5631,.0315,1.6411,.6389,2.3945
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.50,-4.9546,3.0995,4.0953,.2664,1.6979,7.6035,10.4840
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.58,9.8595,2.3096,21.1762,3.9154,1.1977,13.9872,20.4706
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.67,2.8677,2.1466,15.5551,5.4764,.4314,17.6924,17.1064
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.75,4.5163,1.1507,4.8617,.0062,.3352,.0136,.0295
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.83,15.2524,10.0940,15.4043,.0165,.1632,.0033,.0226
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2021.92,6.3367,2.0740,6.2170,.0000,-.1245,.0000,.0101
fettweis,Surface Mass Balance,Zwally,8.1,249548.81,246737.25,2022.00,2.7847,1.1340,3.1695,.0004,.3865,.0000,.0079
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.08,1.7806,.7865,2.0069,.0000,.2235,.0000,.0010
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.17,1.9867,1.2118,2.0682,.0000,.0813,.0000,.0001
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.25,6.4714,4.5175,6.5535,.0057,.0852,.0000,.0017
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.33,4.6610,1.8165,4.7663,.0033,.1100,.0000,.0053
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.42,5.9127,2.3075,6.8400,.1274,.7081,.3392,1.0539
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.50,-1.4401,.9404,3.8284,.3503,1.0479,4.5605,8.0555
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.58,-7.0392,1.6749,1.7639,.2752,.7093,8.3607,11.1515
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.67,1.1172,.9602,6.3811,1.1207,.5349,5.8353,6.0431
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.75,1.6540,.8667,2.0203,.0224,.3261,.0629,.0458
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.83,2.7198,1.4690,2.7704,.0000,.0483,.0000,.0023
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1950.92,8.4997,2.7549,8.4446,.0444,-.0195,.0097,.0135
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.00,6.5732,2.3556,6.6193,.0151,.0588,.0001,.0046
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.08,.8864,.3871,1.0078,.0000,.1231,.0000,.0006
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.17,3.3856,1.1014,3.4040,.0128,.0307,.0000,.0071
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.25,4.9797,1.7410,5.0196,.0019,.0397,.0000,.0014
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.33,2.8734,1.8595,3.0998,.0000,.2279,.0000,.0049
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.42,5.8461,2.5814,7.1677,.1131,.8417,.5888,1.4609
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.50,-.1581,.8384,4.9519,1.0578,.8763,5.2771,9.0730
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.58,-3.1070,.9325,4.7264,.8285,.7700,7.8731,9.6347
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.67,.9760,.7961,4.7181,.5363,.4750,3.7910,3.8419
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.75,3.0656,1.4470,4.2922,.1932,.3394,1.0729,1.0665
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.83,2.5754,1.0457,2.5971,.0016,-.0025,.0265,.0235
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1951.92,4.2226,.9998,4.2143,.0055,-.0047,.0002,.0027
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.00,.8781,.3933,.8793,.0000,.0005,.0000,.0003
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.08,1.4245,.4828,1.6009,.0000,.1764,.0000,.0001
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.17,3.2355,1.4276,3.2146,.0000,-.0212,.0000,.0000
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.25,4.4050,1.4024,4.4061,.0018,.0021,.0000,.0005
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.33,1.3341,.4265,1.5475,.0000,.2121,.0001,.0203
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.42,5.1971,3.0591,6.0018,.0206,.6551,.1673,1.0194
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.50,-1.1563,.6309,2.9408,.0549,.8062,3.3426,4.7785
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.58,-.0927,.8720,6.1764,1.1605,.9826,6.4257,8.0678
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.67,-.8843,.8625,3.7435,.2141,.6329,4.2028,4.5322
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.75,12.8774,2.9562,13.0771,2.5398,.0803,2.6464,3.2566
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.83,7.7513,.9123,7.7889,.0181,.0425,.0094,.0074
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1952.92,9.0506,5.3307,8.9280,.0004,-.1195,.0000,.0035
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.00,5.0845,2.5921,5.0922,.0016,.0079,.0000,.0035
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.08,2.8813,1.9812,2.8488,.0000,-.0336,.0000,.0012
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.17,3.1102,.9704,3.1188,.0000,.0070,.0000,.0005
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.25,2.2939,.8905,2.3626,.0000,.0693,.0000,.0000
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.33,3.5286,1.5001,3.7181,.0024,.1909,.0000,.0115
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.42,4.5671,2.2324,5.5362,.0133,.8820,.0983,.5123
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.50,.8054,.6802,4.1598,.0512,.9289,2.4729,5.3957
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.58,-1.9762,1.4046,4.3606,.2866,1.0928,5.5252,6.8925
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.67,-2.1345,1.1291,.9170,.0487,.5116,2.5856,2.8911
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.75,6.2368,3.2169,6.5509,.0742,.1662,.2159,.1691
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.83,1.8087,.5565,1.9382,.0000,.1314,.0000,.0008
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1953.92,3.3670,1.9858,3.4051,.0000,.0372,.0000,.0003
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1954.00,2.1895,.9989,2.1582,.0000,-.0314,.0000,.0002
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1954.08,6.3152,2.6225,6.5760,.0015,.2622,.0000,.0009
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1954.17,3.7137,1.3207,3.8002,.0000,.0859,.0000,.0000
fettweis,Surface Mass Balance,Zwally,7.2,131890.73,129771.83,1954.25,3.2690,.9103,3.2907,.0007,.0198,.0000,.0032
