Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 1999.4987, 2000.4958,  0.24923E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2000.4987, 2001.4958,  0.35141E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2001.4987, 2002.4958,  0.27840E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2002.4987, 2003.4958,  0.42706E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2003.4987, 2004.4958, -0.16652E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2004.4987, 2005.4958,  0.11501E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2005.4987, 2006.4958,  0.84087E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2006.4987, 2007.4958,  0.17025E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2007.4987, 2008.4958, -0.81961E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2008.4987, 2009.4958,  0.41572E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2009.4987, 2010.4958, -0.72196E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2010.4987, 2011.4958,  0.18272E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2011.4987, 2012.4958,  0.36035E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2012.4987, 2013.4958, -0.29046E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2013.4987, 2014.4958,  0.15184E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2014.4987, 2015.4958, -0.71359E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2015.4987, 2016.4958,  0.28352E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2016.4987, 2017.4958,  0.25416E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2017.4987, 2018.4958,  0.29306E+01,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2018.4987, 2019.4958,  0.19977E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2019.4987, 2020.4958,  0.22119E+02,  0.23425E+02
Niwano,SMB,Rignot,   B-C,  0.13779E+07,  0.13779E+07, 2020.4987, 2021.4958,  0.27169E+02,  0.23425E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1979.4987, 1980.4958,  0.81114E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1980.4987, 1981.4958,  0.10131E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1981.4987, 1982.4958,  0.92003E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1982.4987, 1983.4958,  0.12471E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1983.4987, 1984.4958,  0.94727E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1984.4987, 1985.4958,  0.10879E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1985.4987, 1986.4958,  0.89746E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1986.4987, 1987.4958,  0.10357E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1987.4987, 1988.4958,  0.94361E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1988.4987, 1989.4958,  0.59452E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1989.4987, 1990.4958,  0.18421E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1990.4987, 1991.4958,  0.12866E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1991.4987, 1992.4958,  0.92314E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1992.4987, 1993.4958,  0.80838E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1993.4987, 1994.4958,  0.60033E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1994.4987, 1995.4958,  0.53945E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1995.4987, 1996.4958,  0.16585E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1996.4987, 1997.4958,  0.64087E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1997.4987, 1998.4958,  0.82561E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1998.4987, 1999.4958,  0.13809E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 1999.4987, 2000.4958,  0.11523E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2000.4987, 2001.4958,  0.14650E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2001.4987, 2002.4958,  0.21612E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2002.4987, 2003.4958,  0.14341E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2003.4987, 2004.4958,  0.88790E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2004.4987, 2005.4958,  0.12858E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2005.4987, 2006.4958,  0.81810E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2006.4987, 2007.4958,  0.13489E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2007.4987, 2008.4958,  0.10193E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2008.4987, 2009.4958,  0.15763E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2009.4987, 2010.4958,  0.10030E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2010.4987, 2011.4958,  0.13211E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2011.4987, 2012.4958,  0.12682E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2012.4987, 2013.4958,  0.75965E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2013.4987, 2014.4958,  0.98826E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2014.4987, 2015.4958,  0.62727E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2015.4987, 2016.4958,  0.10719E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2016.4987, 2017.4958,  0.89934E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2017.4987, 2018.4958,  0.88227E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2018.4987, 2019.4958,  0.27045E+02,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2019.4987, 2020.4958,  0.11136E+03,  0.13039E+02
Niwano,SMB,Rignot,  C-Cp,  0.76698E+06,  0.76698E+06, 2020.4987, 2021.4958,  0.13086E+03,  0.13039E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1979.4987, 1980.4958,  0.16811E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1980.4987, 1981.4958,  0.26815E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1981.4987, 1982.4958,  0.29383E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1982.4987, 1983.4958,  0.21478E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1983.4987, 1984.4958,  0.20620E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1984.4987, 1985.4958,  0.23524E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1985.4987, 1986.4958,  0.22099E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1986.4987, 1987.4958,  0.29876E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1987.4987, 1988.4958,  0.18820E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1988.4987, 1989.4958,  0.13455E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1989.4987, 1990.4958,  0.21307E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1990.4987, 1991.4958,  0.28050E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1991.4987, 1992.4958,  0.20548E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1992.4987, 1993.4958,  0.28403E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1993.4987, 1994.4958,  0.22880E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1994.4987, 1995.4958,  0.19445E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1995.4987, 1996.4958,  0.24904E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1996.4987, 1997.4958,  0.20220E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1997.4987, 1998.4958,  0.14563E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1998.4987, 1999.4958,  0.16440E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 1999.4987, 2000.4958,  0.15780E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2000.4987, 2001.4958,  0.35389E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2001.4987, 2002.4958,  0.34727E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2002.4987, 2003.4958,  0.18925E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2003.4987, 2004.4958,  0.28235E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2004.4987, 2005.4958,  0.27635E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2005.4987, 2006.4958,  0.25721E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2006.4987, 2007.4958,  0.26291E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2007.4987, 2008.4958,  0.22359E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2008.4987, 2009.4958,  0.33952E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2009.4987, 2010.4958,  0.25381E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2010.4987, 2011.4958,  0.16276E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2011.4987, 2012.4958,  0.27209E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2012.4987, 2013.4958,  0.20236E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2013.4987, 2014.4958,  0.19805E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2014.4987, 2015.4958,  0.17810E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2015.4987, 2016.4958,  0.21230E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2016.4987, 2017.4958,  0.18885E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2017.4987, 2018.4958,  0.17556E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2018.4987, 2019.4958,  0.12646E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2019.4987, 2020.4958,  0.16721E+03,  0.21207E+02
Niwano,SMB,Rignot,  Cp-D,  0.12475E+07,  0.12475E+07, 2020.4987, 2021.4958,  0.15889E+03,  0.21207E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1979.4987, 1980.4958,  0.96299E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1980.4987, 1981.4958,  0.13963E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1981.4987, 1982.4958,  0.13804E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1982.4987, 1983.4958,  0.85112E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1983.4987, 1984.4958,  0.15439E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1984.4987, 1985.4958,  0.78673E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1985.4987, 1986.4958,  0.12954E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1986.4987, 1987.4958,  0.18264E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1987.4987, 1988.4958,  0.90813E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1988.4987, 1989.4958,  0.94450E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1989.4987, 1990.4958,  0.60667E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1990.4987, 1991.4958,  0.18340E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1991.4987, 1992.4958,  0.10922E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1992.4987, 1993.4958,  0.14307E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1993.4987, 1994.4958,  0.13900E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1994.4987, 1995.4958,  0.13474E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1995.4987, 1996.4958,  0.11573E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1996.4987, 1997.4958,  0.39269E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1997.4987, 1998.4958,  0.84451E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1998.4987, 1999.4958,  0.13761E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 1999.4987, 2000.4958,  0.80866E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2000.4987, 2001.4958,  0.10511E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2001.4987, 2002.4958,  0.10496E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2002.4987, 2003.4958,  0.72553E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2003.4987, 2004.4958,  0.11783E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2004.4987, 2005.4958,  0.90388E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2005.4987, 2006.4958,  0.14501E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2006.4987, 2007.4958,  0.10285E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2007.4987, 2008.4958,  0.52013E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2008.4987, 2009.4958,  0.87800E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2009.4987, 2010.4958,  0.86604E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2010.4987, 2011.4958,  0.10966E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2011.4987, 2012.4958,  0.14808E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2012.4987, 2013.4958,  0.94027E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2013.4987, 2014.4958,  0.11485E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2014.4987, 2015.4958,  0.10399E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2015.4987, 2016.4958,  0.13572E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2016.4987, 2017.4958,  0.10570E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2017.4987, 2018.4958,  0.14386E+03,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2018.4987, 2019.4958,  0.93566E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2019.4987, 2020.4958,  0.95150E+02,  0.12719E+02
Niwano,SMB,Rignot,  D-Dp,  0.74817E+06,  0.74817E+06, 2020.4987, 2021.4958,  0.80266E+02,  0.12719E+02
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1979.4987, 1980.4958,  0.11346E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1980.4987, 1981.4958,  0.17234E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1981.4987, 1982.4958,  0.11298E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1982.4987, 1983.4958,  0.23015E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1983.4987, 1984.4958,  0.26464E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1984.4987, 1985.4958,  0.19595E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1985.4987, 1986.4958,  0.39815E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1986.4987, 1987.4958,  0.23417E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1987.4987, 1988.4958,  0.18256E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1988.4987, 1989.4958,  0.31119E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1989.4987, 1990.4958,  0.19346E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1990.4987, 1991.4958,  0.45505E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1991.4987, 1992.4958,  0.24975E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1992.4987, 1993.4958,  0.19310E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1993.4987, 1994.4958,  0.29442E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1994.4987, 1995.4958,  0.27612E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1995.4987, 1996.4958,  0.18055E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1996.4987, 1997.4958,  0.11626E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1997.4987, 1998.4958,  0.21547E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1998.4987, 1999.4958,  0.26112E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 1999.4987, 2000.4958,  0.20547E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2000.4987, 2001.4958,  0.23426E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2001.4987, 2002.4958,  0.72486E+01,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2002.4987, 2003.4958,  0.18021E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2003.4987, 2004.4958,  0.40140E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2004.4987, 2005.4958,  0.13594E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2005.4987, 2006.4958,  0.11016E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2006.4987, 2007.4958,  0.10641E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2007.4987, 2008.4958,  0.26801E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2008.4987, 2009.4958,  0.74354E+01,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2009.4987, 2010.4958,  0.16080E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2010.4987, 2011.4958,  0.27877E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2011.4987, 2012.4958,  0.26471E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2012.4987, 2013.4958,  0.30540E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2013.4987, 2014.4958,  0.39222E+01,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2014.4987, 2015.4958,  0.29294E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2015.4987, 2016.4958,  0.39559E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2016.4987, 2017.4958,  0.22385E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2017.4987, 2018.4958,  0.36772E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2018.4987, 2019.4958,  0.22666E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2019.4987, 2020.4958,  0.12671E+02,  0.76781E+01
Niwano,SMB,Rignot,  Dp-E,  0.45165E+06,  0.45165E+06, 2020.4987, 2021.4958,  0.16636E+02,  0.76781E+01
Niwano,SMB,Rignot,  E-Ep,  0.16269E+07,  0.16269E+07, 1979.4987, 1980.4958, -0.30106E+02,  0.27657E+02
Niwano,SMB,Rignot,  E-Ep,  0.16269E+07,  0.16269E+07, 1980.4987, 1981.4958, -0.67568E+01,  0.27657E+02
Niwano,SMB,Rignot,  E-Ep,  0.16269E+07,  0.16269E+07, 1981.4987, 1982.4958, -0.21510E+02,  0.27657E+02
Niwano,SMB,Rignot,  E-Ep,  0.16269E+07,  0.16269E+07, 1982.4987, 1983.4958, -0.31259E+01,  0.27657E+02
Niwano,SMB,Rignot,  E-Ep,  0.16269E+07,  0.16269E+07, 1983.4987, 1984.4958, -0.12758E+02,  0.27657E+02
