Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1993.67,239.5094,2.4301,237.1733,.0342,-2.2720,.0008,.0152
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1993.75,194.8382,2.5311,195.3792,.0010,.5402,.0000,.0073
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1993.83,193.6981,2.5780,201.5128,.0062,7.7903,.0000,.0375
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1993.92,114.0906,4.5291,138.7664,.1788,24.8798,.0468,.9481
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.00,139.4656,5.1804,178.2962,.0931,38.3288,.6022,6.9913
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.08,108.4344,4.3199,141.3701,.7529,32.2944,1.4503,10.2459
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.17,120.2451,4.2612,132.8857,.3054,12.5215,.4889,1.3416
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.25,201.2317,2.2084,202.4616,.8863,1.8102,.2464,.4732
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.33,183.6537,2.8568,182.6420,.3769,-.5321,.0143,.1557
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.42,249.9562,2.3118,247.1703,.0001,-2.7846,.0000,.0089
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.50,179.0351,3.4854,180.9049,.0001,1.8884,.0000,.0077
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.58,190.3003,4.3553,188.6789,.0004,-1.6153,.0000,.0058
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.67,172.5841,2.1890,172.2182,.0126,-.2332,.0000,.0051
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.75,208.9209,3.9769,210.4417,.0027,1.5204,.0000,.0034
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.83,187.6000,3.4459,194.1122,.0004,6.5796,.0000,.0016
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1994.92,144.7864,3.6010,169.6563,.5377,25.2868,.1253,2.6979
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.00,130.5923,4.9262,170.0319,.7999,38.7555,1.4629,12.4295
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.08,118.2541,3.4195,144.4802,2.3502,25.3501,3.1829,17.7320
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.17,170.3339,3.9490,183.3339,1.2361,13.0576,1.2089,3.7394
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.25,171.8219,4.4688,175.9014,.4149,4.4106,.2280,.4111
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.33,244.8355,2.7846,244.0724,.1096,-.6292,.0055,.0476
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.42,195.0600,2.6341,192.8029,.0615,-2.1100,.0000,.0375
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.50,235.5466,3.2471,233.9694,.0049,-1.5251,.0000,.0199
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.58,205.5585,4.1689,206.5589,.0000,1.0329,.0000,.0171
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.67,205.5737,3.2252,204.3876,.0002,-1.0641,.0000,.0152
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.75,206.3298,2.9950,206.2653,.0091,-.0503,.0000,.0119
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.83,186.0656,1.9956,194.2634,.0477,8.2968,.0008,.0784
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1995.92,116.6657,4.5629,145.0481,.1409,28.6370,.0394,1.4879
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.00,121.9907,3.7011,161.7634,.7169,39.4483,1.0564,12.3487
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.08,123.9867,3.5450,159.4806,.8292,34.3948,1.8997,17.1994
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.17,159.8645,4.0795,177.4673,1.0476,17.4174,1.3200,5.8784
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.25,226.1601,4.0261,228.6570,.5570,2.6762,.3885,.6162
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.33,254.5190,2.3052,252.7759,.1422,-1.6077,.0013,.0369
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.42,180.6918,3.3648,180.0531,.0706,-.5210,.0036,.0342
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.50,238.3748,2.5012,237.7339,.0010,-.4796,.0009,.0185
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.58,243.4516,2.5134,243.2714,.0136,-.2369,.0002,.0184
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.67,203.8203,2.9899,206.2911,.0041,2.5432,.0015,.0170
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.75,160.5825,3.4013,162.5107,.1194,2.1776,.0038,.0568
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.83,180.2778,1.8663,189.9587,.0265,9.7556,.0008,.0951
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1996.92,149.3725,4.3513,180.6215,.0591,31.4126,.0335,.9135
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.00,82.2690,8.1950,126.5330,.1834,43.4496,.9625,13.6620
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.08,109.8648,5.0567,140.2289,.9282,29.6414,1.7072,14.9211
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.17,143.3790,5.2686,157.9566,.4783,14.4002,.6266,2.8050
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.25,236.5111,2.4726,240.1267,.6481,3.9210,.4396,.8304
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.33,206.5091,2.9331,207.6071,.0438,1.2450,.0015,.0370
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.42,245.3566,2.0376,243.8554,.0891,-1.4066,.0014,.0276
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.50,205.0538,2.6698,204.2033,.0309,-.7601,.0012,.0272
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.58,215.0470,2.7635,213.2994,.0086,-1.5574,.0002,.0149
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.67,171.4154,2.6581,171.7603,.0021,.2949,.0000,.0168
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.75,199.5169,2.9182,199.6263,.0001,.0987,.0000,.0091
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.83,153.7004,3.0002,159.4023,.0273,5.7992,.0000,.0216
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1997.92,115.9014,4.9906,147.9807,.1025,32.2750,.0377,2.6059
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.00,104.0410,5.0815,145.2407,.3520,40.6464,.9319,22.6525
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.08,113.5712,4.4764,143.9548,1.9733,30.1003,2.2464,24.2655
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.17,163.5706,3.1753,179.1675,2.2104,15.5805,2.1700,7.6653
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.25,199.1613,2.6456,201.1687,.9770,2.8551,.1835,.5638
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.33,241.2169,1.4036,238.7304,.7346,-1.8940,.1192,.2880
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.42,320.5425,2.4350,317.6075,.0484,-2.7614,.0017,.0582
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.50,238.4126,1.9934,236.9846,.0269,-1.4194,.0002,.0329
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.58,203.4177,3.8976,202.0338,.0023,-1.3246,.0004,.0281
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.67,214.7705,3.4602,213.7740,.0033,-.9563,.0015,.0197
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.75,171.3759,2.9066,172.7154,.0418,1.4929,.0003,.0332
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.83,139.2767,4.0638,146.5829,.0199,7.2730,.0028,.0351
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1998.92,174.2928,2.8044,202.4592,.0551,28.2339,.0245,.8994
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.00,127.3554,5.5285,168.5422,.2793,40.8896,.6765,11.5574
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.08,112.3252,3.7656,150.5626,1.2127,37.6072,1.8068,14.7581
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.17,151.8403,4.5422,167.5045,.4840,15.6425,.5589,1.7868
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.25,193.6334,1.9206,197.1032,.5827,3.8089,.2839,.5535
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.33,199.9715,2.7338,198.6990,.2854,-1.0531,.0433,.1415
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.42,261.2570,1.7923,260.3363,.1044,-.7309,.0002,.0315
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.50,144.2248,3.8606,144.8049,.0067,.6349,.0001,.0142
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.58,184.8820,3.6060,183.7176,.0195,-1.1437,.0000,.0136
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.67,193.1730,4.0462,192.7142,.0002,-.3548,.0000,.0100
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.75,156.3179,3.4713,157.6517,.0068,1.3121,.0016,.0129
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.83,278.6210,1.8846,285.9310,.0307,7.4199,.0001,.0407
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,1999.92,163.2668,2.1406,187.7560,.1792,24.6678,.0398,.8134
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.00,142.5529,4.0534,180.9702,.4285,38.0142,.8035,8.4144
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.08,103.4190,4.2258,135.7351,.1535,31.2973,1.2394,6.2768
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.17,161.1095,3.3354,177.2472,.6824,15.6746,1.1557,3.2319
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.25,250.5973,2.0674,253.0346,.9035,3.0697,.3712,.8215
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.33,148.0888,3.9066,149.5752,.0454,1.4266,.0010,.0175
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.42,235.9861,2.3397,234.2782,.1194,-1.5206,.0025,.0222
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.50,200.6528,2.2396,201.0725,.0053,.4040,.0014,.0115
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.58,245.0232,1.7651,245.0276,.0018,.0019,.0006,.0075
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.67,216.0643,4.0977,215.2857,.0003,-.7284,.0003,.0067
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.75,223.8484,2.7123,225.3661,.0011,1.6063,.0004,.0046
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.83,174.2514,2.7642,179.0288,.0024,4.6636,.0000,.0124
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2000.92,168.4290,3.2045,199.2336,.1781,30.9951,.0537,1.0308
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.00,58.0863,6.4068,92.2998,.1258,33.8955,.4338,7.1150
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.08,124.3193,5.1983,155.5315,.2784,30.4859,.9870,13.5016
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.17,145.7972,3.6731,160.0406,.4306,14.3338,.3486,2.3677
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.25,201.4917,3.0763,204.9481,.1935,3.7156,.0293,.1504
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.33,215.2809,3.4595,213.2660,.0629,-1.9461,.0002,.0149
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.42,252.5748,1.7354,251.5195,.0293,-1.0044,.0000,.0288
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.50,210.7007,3.3404,210.7544,.0009,.0331,.0000,.0061
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.58,212.1036,3.1575,211.3089,.0005,-.7595,.0000,.0051
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.67,178.5009,2.4711,178.1696,.0117,-.3134,.0000,.0033
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.75,212.7428,1.6126,215.0227,.0225,2.3424,.0000,.0094
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.83,195.5491,1.9709,203.8890,.0426,8.4632,.0000,.0272
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2001.92,165.3132,3.6800,191.9547,.0637,26.7398,.0188,.5285
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.00,200.1279,3.3142,248.4384,.4934,48.2113,.4880,8.7282
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.08,161.4887,4.8453,195.1629,1.4745,33.8654,1.3103,21.3126
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.17,167.0548,3.3656,181.6473,.8956,14.5842,.9542,3.0497
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.25,250.6232,3.3787,254.7244,.0371,4.1693,.0037,.0435
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.33,242.2082,2.0617,242.0686,.1057,-.0079,.0120,.0302
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.42,201.7209,3.3426,201.5939,.0006,-.1061,.0000,.0077
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.50,193.3021,3.7845,191.3265,.0019,-1.9097,.0000,.0098
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.58,200.7422,2.1190,201.0892,.0024,.3904,.0000,.0058
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.67,256.6956,2.1895,255.4508,.0023,-1.2446,.0000,.0042
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.75,190.8788,2.9818,190.6503,.0247,-.1238,.0000,.0236
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.83,167.5918,4.8359,177.4268,.0372,9.7570,.0024,.0436
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2002.92,124.9322,4.7122,144.9651,.0094,20.1054,.0228,.6856
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.00,142.0514,4.4122,175.6756,1.1097,33.9279,.8859,16.1784
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.08,132.4651,4.5704,167.4550,.8189,34.1351,1.7102,27.6849
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.17,151.0474,3.7419,167.2331,.7921,15.9318,1.0181,3.8989
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.25,209.0230,2.4122,210.9222,.5040,2.3803,.0786,.4838
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.33,265.7230,2.2144,264.0045,.1900,-1.4584,.0410,.2132
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.42,234.8159,2.2124,234.8931,.0230,.0705,.0000,.0163
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.50,157.5553,4.2139,158.0908,.0014,.5961,.0000,.0101
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.58,204.8492,2.9355,204.5126,.0167,-.3159,.0000,.0092
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.67,236.5963,2.1583,235.9853,.0705,-.4876,.0000,.0091
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.75,220.0054,2.1493,221.8022,.0323,1.8583,.0001,.0165
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.83,176.1234,2.4441,185.2982,.0176,9.3082,.0000,.0191
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2003.92,111.1895,5.0774,132.3643,.0314,21.2746,.0048,.8039
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.00,63.2377,7.3650,111.5499,.1075,48.2124,.3141,11.4698
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.08,115.6233,5.6187,145.6706,.6014,29.9433,.8004,15.8560
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.17,175.8879,4.3743,192.7498,.8671,16.8632,.8025,3.7118
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.25,221.9625,2.5080,224.2298,.9820,3.2402,.1789,.7056
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.33,244.5412,2.2038,242.7951,.2255,-1.5008,.0012,.0631
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.42,243.6708,1.9985,243.2143,.3166,-.1495,.0262,.1008
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.50,262.2188,2.7205,259.3534,.0058,-2.7641,.0001,.0130
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.58,229.6629,2.0172,228.0643,.0199,-1.5206,.0001,.0097
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.67,257.0583,2.9761,256.6855,.0003,-.2955,.0000,.0084
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.75,200.6757,2.6033,202.8469,.0121,2.2118,.0000,.0050
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.83,159.7665,2.8479,168.3504,.0709,8.7545,.0003,.0447
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2004.92,151.9924,2.3509,180.1749,.3766,28.3930,.1238,2.0933
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.00,71.1836,11.2075,114.9091,.3786,42.9332,1.1455,16.9463
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.08,92.7463,5.6376,126.5347,1.4592,33.1598,2.0530,29.6747
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.17,174.6610,2.9854,188.2579,2.2753,14.5063,1.3207,4.6372
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.25,215.5590,3.5092,218.9083,.3051,3.6660,.0526,.2652
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.33,196.8397,2.4897,197.4928,.0192,.6235,.0009,.0367
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.42,225.0439,2.5271,223.7401,.0025,-1.2957,.0003,.0236
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.50,235.9748,2.9191,235.5864,.0001,-.2799,.0000,.0186
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.58,213.0385,2.5515,211.5442,.0006,-1.5386,.0000,.0107
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.67,226.9642,2.2145,226.2652,.0012,-.5713,.0000,.0094
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.75,265.4649,2.1411,265.8570,.0021,.4417,.0000,.0070
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.83,270.3152,1.9053,278.7874,.0262,8.4330,.0000,.0457
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2005.92,158.3743,3.2353,182.7913,.0319,24.4217,.0457,1.8290
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.00,107.1472,3.8275,156.8693,1.2416,49.1382,1.8260,25.3906
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.08,128.8338,4.3073,164.0030,1.7162,34.2089,2.7363,26.0049
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.17,148.6923,3.8617,162.0147,2.3052,13.8139,1.7940,6.3575
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.25,190.8646,3.8502,195.3733,.6934,5.1048,.2425,.3695
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.33,207.8217,2.9369,209.1322,.1855,1.4705,.0257,.0755
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.42,259.9473,1.6445,257.5508,.3225,-2.0158,.0206,.0500
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.50,216.9080,2.0304,216.8804,.0653,.1205,.0000,.0425
kittel_amory_agosta,Surface Mass Balance,Zwally,ais,12596678.00,12208427.00,2006.58,242.0752,2.2186,240.7517,.0017,-1.2442,.0001,.0199
