Surname,Experiment Group,Drainage Region Set,Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Rate of Mass Change (Gt/month),Rate of Mass Change Uncertainty (Gt/month)
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1998.707,1.715,0.508
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1998.789,1.564,0.466
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1998.874,5.194,0.993
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1998.956,1.671,0.476
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.041,4.070,0.892
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.123,5.213,1.110
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.203,1.422,0.415
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.288,1.015,0.301
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.370,6.950,1.272
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.455,-2.095,0.955
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.537,-7.523,0.911
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.622,0.640,1.081
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.707,2.982,0.785
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.789,2.390,0.660
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.874,2.169,0.655
Hansen,SMB,Zwally,3.100,144857.331,144852.664,1999.956,2.181,0.583
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.041,3.300,0.879
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.123,2.535,0.637
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.205,2.379,0.622
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.290,0.635,0.234
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.371,3.964,1.068
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.456,-3.788,0.366
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.538,-3.371,1.274
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.623,0.211,1.052
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.708,6.123,1.235
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.790,2.921,0.733
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.874,1.893,0.551
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2000.956,0.849,0.269
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.041,4.688,1.062
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.123,4.288,0.972
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.203,1.006,0.298
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.288,0.655,0.205
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.370,2.896,0.862
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.455,-0.289,0.756
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.537,-3.272,0.724
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.622,-1.050,0.808
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.707,3.627,0.959
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.789,3.156,0.776
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.874,7.237,1.279
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2001.956,3.139,0.838
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.041,3.195,0.796
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.123,1.149,0.339
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.203,0.994,0.298
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.288,3.641,0.871
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.370,3.370,0.971
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.455,-6.531,0.552
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.537,-8.650,1.251
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.622,2.053,1.218
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.707,3.250,0.925
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.789,9.482,1.396
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.874,5.493,1.065
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2002.956,4.760,1.121
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.041,1.939,0.568
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.123,5.200,1.127
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.203,3.508,0.843
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.288,4.418,1.050
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.370,0.669,0.366
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.455,-5.504,0.646
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.537,-7.504,1.024
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.622,-1.852,1.283
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.707,1.447,0.475
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.789,2.176,0.634
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.874,3.817,0.884
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2003.956,0.829,0.253
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.041,1.657,0.476
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.123,2.128,0.607
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.205,4.237,1.015
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.290,5.613,1.081
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.371,-0.372,0.232
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.456,-6.243,0.575
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.538,-6.187,1.607
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.623,-1.242,1.200
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.708,6.017,1.170
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.790,2.134,0.648
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.874,1.124,0.341
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2004.956,2.096,0.580
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.041,2.217,0.604
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.123,2.464,0.699
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.203,2.006,0.578
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.288,2.341,0.640
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.370,0.188,0.519
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.455,-7.357,0.948
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.537,-7.102,1.546
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.622,-2.248,0.814
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.707,0.797,0.331
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.789,0.956,0.307
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.874,2.827,0.782
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2005.956,5.275,1.172
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.041,6.524,1.293
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.123,1.734,0.507
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.203,0.694,0.217
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.288,2.932,0.743
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.370,2.145,0.692
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.455,-2.722,0.786
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.537,-8.642,0.824
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.622,-1.405,1.375
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.707,2.106,0.644
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.789,2.241,0.641
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.874,1.714,0.506
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2006.956,2.758,0.688
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.041,1.968,0.572
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.123,1.718,0.490
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.203,2.703,0.687
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.288,0.598,0.236
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.370,1.702,0.588
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.455,-7.147,0.829
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.537,-10.928,0.965
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.622,-2.534,0.742
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.707,3.611,0.892
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.789,2.063,0.593
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.874,2.060,0.596
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2007.956,3.764,0.867
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.041,2.946,0.704
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.123,9.241,1.344
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.205,1.817,0.509
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.290,0.477,0.181
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.371,3.830,0.996
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.456,-1.743,1.214
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.538,-4.747,1.453
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.623,3.745,1.390
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.708,8.479,1.369
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.790,1.061,0.338
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.874,3.123,0.800
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2008.956,4.579,1.006
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.041,3.615,0.793
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.123,2.262,0.618
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.203,1.305,0.379
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.288,3.702,0.912
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.370,2.108,0.752
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.455,-1.012,0.964
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.537,-6.857,1.399
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.622,0.720,0.999
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.707,3.306,0.891
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.789,1.977,0.582
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.874,1.269,0.377
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2009.956,2.276,0.614
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.041,4.525,1.048
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.123,0.353,0.133
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.203,1.465,0.421
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.288,0.621,0.219
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.370,2.434,0.934
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.455,-5.593,0.880
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.537,-13.475,0.814
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.622,-3.884,1.028
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.707,9.043,1.388
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.789,1.441,0.427
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.874,0.244,0.133
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2010.956,1.518,0.461
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.041,1.705,0.489
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.123,6.516,1.118
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.203,3.196,0.878
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.288,4.689,1.088
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.370,1.774,0.561
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.455,-6.540,0.562
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.537,-11.253,1.031
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.622,-3.556,0.900
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.707,4.426,0.998
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.789,3.667,0.940
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.874,4.864,1.065
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2011.956,2.847,0.765
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.041,5.109,1.110
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.123,1.776,0.520
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.205,5.982,1.188
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.290,1.636,0.479
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.371,0.173,0.332
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.456,-10.151,0.668
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.538,-13.864,0.989
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.623,-5.959,1.025
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.708,0.780,0.380
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.790,3.027,0.775
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.874,0.994,0.308
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2012.956,0.580,0.199
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.041,4.140,0.973
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.123,4.944,1.054
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.203,0.715,0.224
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.288,0.473,0.183
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.370,3.804,1.053
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.455,-7.125,0.765
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.537,-10.277,0.995
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.622,4.290,1.472
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.707,8.099,1.382
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.789,2.284,0.637
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.874,1.090,0.327
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2013.956,5.459,1.021
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.041,5.305,0.972
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.123,0.518,0.169
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.203,4.341,0.933
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.288,1.963,0.551
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.370,3.679,0.982
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.455,-4.720,0.766
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.537,-5.026,1.588
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.622,0.592,1.375
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.707,5.537,1.276
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.789,4.293,1.015
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.874,8.648,1.386
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2014.956,5.467,1.032
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.041,5.912,1.156
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.123,2.883,0.767
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.203,3.099,0.779
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.288,1.866,0.542
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.370,2.776,0.747
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.455,-5.740,0.427
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.537,-13.150,1.095
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.622,2.550,1.348
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.707,7.107,1.327
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.789,8.551,1.357
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.874,2.317,0.663
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2015.956,4.300,0.933
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.041,4.837,1.029
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.123,0.559,0.179
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.205,3.653,0.932
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.290,0.895,0.291
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.371,3.340,1.034
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.456,-4.489,0.996
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.538,-14.248,0.804
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.623,-3.471,0.738
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.708,2.264,0.611
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.790,12.868,1.506
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.874,8.871,1.365
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2016.956,3.648,0.912
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.041,2.765,0.757
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.123,6.178,1.157
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.203,1.057,0.317
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.288,2.756,0.731
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.370,0.968,0.488
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.455,-1.096,1.205
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.537,-6.189,1.139
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.622,-0.246,1.130
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.707,12.342,1.495
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.789,5.401,1.103
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.874,2.265,0.607
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2017.956,0.674,0.214
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.041,5.828,1.078
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.123,16.462,1.578
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.203,1.250,0.365
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.288,2.893,0.756
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.370,5.833,1.167
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.455,-3.802,0.947
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.537,-6.421,1.407
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.622,-2.823,0.940
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.707,3.564,0.911
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.789,3.746,0.979
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.874,2.606,0.728
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2018.956,1.767,0.486
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.041,4.346,0.981
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.123,0.808,0.246
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.203,1.453,0.427
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.288,4.609,1.022
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.370,-0.082,0.316
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.455,-8.443,0.609
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.537,-10.157,1.426
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.622,-4.052,0.868
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.707,5.274,1.188
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.789,1.829,0.516
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.874,2.386,0.686
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2019.956,2.675,0.696
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.041,5.435,1.085
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.123,2.104,0.545
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.205,0.992,0.292
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.290,0.943,0.327
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.371,0.360,0.495
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.456,-0.940,1.553
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.538,-6.575,1.585
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.623,4.404,1.634
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.708,2.075,0.592
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.790,7.405,1.341
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.874,3.156,0.830
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2020.956,2.191,0.580
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.041,1.568,0.452
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.123,7.212,1.253
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.203,1.519,0.447
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.288,1.670,0.485
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.370,0.561,0.525
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.455,-5.615,0.787
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.537,-7.430,1.655
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.622,-3.081,1.252
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.707,6.287,1.271
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.789,1.732,0.502
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.874,2.848,0.736
Hansen,SMB,Zwally,3.100,144857.331,144852.664,2021.956,2.196,0.581
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.041,2.667,0.332
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.123,4.598,0.383
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.205,3.233,0.356
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.290,2.399,0.317
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.371,1.165,0.231
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.456,-3.540,0.396
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.538,-7.810,0.535
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.623,-4.023,0.496
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.708,1.467,0.291
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.790,1.510,0.275
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.874,3.474,0.370
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1980.956,0.847,0.200
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.041,1.211,0.271
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.123,2.369,0.311
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.203,1.190,0.230
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.288,2.735,0.320
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.370,2.514,0.344
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.455,-2.656,0.372
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.537,-7.833,0.589
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.622,-2.022,0.554
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.707,1.083,0.325
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.789,1.247,0.196
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.874,2.051,0.314
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1981.956,0.967,0.193
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.041,0.948,0.222
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.123,5.495,0.401
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.203,2.765,0.332
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.288,2.344,0.334
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.370,0.570,0.167
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.455,-3.553,0.308
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.537,-6.621,0.595
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.622,-2.244,0.522
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.707,1.077,0.201
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.789,2.907,0.300
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.874,1.860,0.276
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1982.956,2.011,0.318
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.041,4.298,0.372
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.123,5.148,0.397
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.203,2.877,0.351
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.288,2.828,0.344
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.370,0.090,0.070
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.455,-2.070,0.333
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.537,-3.383,0.590
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.622,-1.456,0.513
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.707,0.961,0.279
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.789,0.929,0.214
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.874,2.273,0.341
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1983.956,1.661,0.263
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.041,4.178,0.370
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.123,4.896,0.396
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.205,4.616,0.391
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.290,4.874,0.395
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.371,2.019,0.298
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.456,-1.889,0.453
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.538,-8.238,0.595
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.623,-2.039,0.573
Hansen,SMB,Zwally,3.200,35190.984,35180.138,1984.708,3.252,0.353
